Kode Wilayah;Mitra;ID RT;ID ART;Jenis Validasi;Perlakuan
1206051008000100;;20;;RINCIAN 310;
1206051008000100;;24;;RINCIAN 310;
1206051008000100;;26;;RINCIAN 310;
1206051010000300;;1;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;2;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;3;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;4;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;5;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;6;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;8;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;10;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;11;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;12;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;13;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;16;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;17;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;18;;RINCIAN 310;SESUAI BERKODE 4
1206051010000300;;19;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;1;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;2;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;3;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;4;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;5;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;7;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;8;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;9;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;10;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;11;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;12;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;13;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;14;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;15;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;16;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;17;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;18;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;23;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;24;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;27;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;28;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;29;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;32;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;35;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;36;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;39;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;40;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;42;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;44;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;45;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;46;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;47;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;49;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;50;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;51;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;52;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;54;;RINCIAN 310;SESUAI BERKODE 4
1206051014000300;;55;;RINCIAN 310;0
1206051015000300;;1;;RINCIAN 310;sesuai berkode 4
1206051015000300;;3;;RINCIAN 310;sesuai berkode 4
1206051015000300;;5;;RINCIAN 310;sesuai berkode 4
1206051015000300;;8;;RINCIAN 310;sesuai berkode 4
1206051015000300;;12;;RINCIAN 310;sesuai berkode 4
1206051015000300;;14;;RINCIAN 310;sesuai berkode 4
1206051015000300;;15;;RINCIAN 310;sesuai berkode 4
1206051015000300;;17;;RINCIAN 310;sesuai berkode 4
1206051015000300;;18;;RINCIAN 310;sesuai berkode 4
1206051015000300;;25;;RINCIAN 310;sesuai berkode 4
1206051015000300;;26;;RINCIAN 310;sesuai berkode 4
1206051015000300;;27;;RINCIAN 310;sesuai berkode 4
1206051015000300;;28;;RINCIAN 310;sesuai berkode 4
1206051015000300;;30;;RINCIAN 310;sesuai berkode 4
1206051015000300;;31;;RINCIAN 310;sesuai berkode 4
1206051015000300;;32;;RINCIAN 310;sesuai berkode 4
1206051015000300;;33;;RINCIAN 310;sesuai berkode 4
1206051015000300;;34;;RINCIAN 310;sesuai berkode 4
1206051015000300;;35;;RINCIAN 310;sesuai berkode 4
1206051015000300;;37;;RINCIAN 310;sesuai berkode 4
1206051015000300;;38;;RINCIAN 310;sesuai berkode 4
1206051015000300;;41;;RINCIAN 310;sesuai berkode 4
1206051015000300;;42;;RINCIAN 310;sesuai berkode 4
1206051015000300;;43;;RINCIAN 310;sesuai berkode 4
1206051015000300;;45;;RINCIAN 310;sesuai berkode 4
1206051015000300;;46;;RINCIAN 310;sesuai berkode 4
1206051015000300;;51;;RINCIAN 310;sesuai berkode 4
1206051015000300;;54;;RINCIAN 310;sesuai berkode 4
1206051015000300;;64;;RINCIAN 310;sesuai berkode 4
1206051015000300;;69;;RINCIAN 310;sesuai berkode 4
1206052007000500;;1;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;2;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;3;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;4;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;5;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;6;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;7;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;8;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;9;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;10;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;13;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;14;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;15;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;16;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;18;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;19;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;20;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;24;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;25;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;26;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;27;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;29;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;31;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 6
1206052007000500;;32;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;34;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;36;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;37;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;38;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;39;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;40;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;41;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;42;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;43;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;44;;RINCIAN 310;SESUAI BERKODE 6
1206052007000500;;45;;RINCIAN 310;310 TIDAK ADA KARENA 309A KODE 4
1206052007000500;;47;;RINCIAN 310;SESUAI BERKODE 6
1206060001000400;;3;;RINCIAN 310;SESUAI BERKODE 4
1206060001000400;;15;;RINCIAN 310;SESUAI BERKODE 4
1206060001000400;;25;;RINCIAN 310;SESUAI BERKODE 4
1206060003000100;;24;;RINCIAN 310;SESUAI KODE 4
1206060003000100;;54;;RINCIAN 310;SESUAI KODE 4
1206060004000400;;14;;RINCIAN 310;
1206060007000100;;50;;RINCIAN 310;
1206060012000500;;75;;RINCIAN 310;
1206060024000100;;1;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;2;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;3;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;4;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;5;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;6;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;7;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;8;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;9;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;10;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;11;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;12;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;13;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;14;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;15;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;16;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;17;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;18;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;19;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;21;;RINCIAN 310;SESUAI BERKODE 1
1206060024000100;;22;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;23;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;24;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;25;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;26;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;27;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;28;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;29;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;30;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;31;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;32;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;35;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;36;;RINCIAN 310;SESUAI BERKODE 5
1206060024000100;;42;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;1;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;2;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;3;;RINCIAN 310;SESUAI BEROKODE 4
1206060026000100;;4;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;5;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;7;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;9;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;10;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;11;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;13;;RINCIAN 310;SESUAI BERKKODE 1
1206060026000100;;14;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;15;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;19;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;21;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;23;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;26;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;27;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;28;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;29;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;31;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;32;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;34;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;35;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;37;;RINCIAN 310;SESUAI BERKODE 1
1206060026000100;;38;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;39;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;40;;RINCIAN 310;SESUAI BERKODE 5
1206060026000100;;44;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;45;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;46;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;49;;RINCIAN 310;SESUAI BERKODE 4
1206060026000100;;50;;RINCIAN 310;SESUAI BERKODE 4
1206060028000100;;1;;RINCIAN 310;
1206061003000400;;34;;RINCIAN 310;SESUAI
1206061003000400;;35;;RINCIAN 310;SESUAI
1206061008000100;;18;;RINCIAN 310;SESUAI
1206061008000100;;30;;RINCIAN 310;SESUAI
1206061008000100;;92;;RINCIAN 310;SESUAI
1206070033000300;;1;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;2;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;3;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;4;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;5;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;6;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;7;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;9;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;10;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;12;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;13;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;14;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;15;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;16;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;17;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;18;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;19;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;20;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;21;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;22;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;23;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;24;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;25;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;26;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;29;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;30;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;31;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;32;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;34;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;36;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;37;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;38;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;39;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;40;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;41;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;42;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;43;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;44;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;46;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;47;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;49;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;50;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;51;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;52;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;53;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;54;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;55;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;56;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;57;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;60;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;61;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;62;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;63;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;64;;RINCIAN 310;SUDAH DIPERBAIKI
1206070033000300;;65;;RINCIAN 310;SUDAH DIPERBAIKI
1206071008000100;;2;;RINCIAN 310;SESUAI BERKODE 4
1206071008000100;;3;;RINCIAN 310;SESUAI BERKODE 4
1206071008000100;;4;;RINCIAN 310;SESUAI BERKODE 4
1206071008000100;;10;;RINCIAN 310;SESUAI BERKODE 4
1206071008000100;;17;;RINCIAN 310;SESUAI BERKODE 4
1206071008000100;;44;;RINCIAN 310;SESUAI BERKODE 4
1206071008000100;;69;;RINCIAN 310;SESUAI BERKODE 4
1206071008000100;;117;;RINCIAN 310;SESUAI BERKODE 4
1206072002000200;;1;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;2;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;3;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;4;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;6;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;7;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;8;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;9;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;10;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;11;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;12;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;13;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;14;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;15;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;16;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;18;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;19;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;20;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;21;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;23;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;24;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;25;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;26;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;27;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;28;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;29;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;30;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;31;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;32;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;33;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;34;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;35;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;36;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;38;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;39;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;40;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;41;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;42;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;43;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;44;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;45;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;46;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;47;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;48;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;49;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;50;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;51;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;52;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;53;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;54;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;56;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;57;;RINCIAN 310;SESUAI BERKODE 6
1206072002000200;;58;;RINCIAN 310;SESUAI BERKODE 6
1206072009000200;;53;;RINCIAN 310;SESUAI BERKODE 4
1206072011000300;;4;;RINCIAN 310;SESUAI
1206072011000300;;6;;RINCIAN 310;SESUAI
1206072011000300;;7;;RINCIAN 310;SESUAI
1206072011000300;;22;;RINCIAN 310;SESUAI
1206072011000300;;24;;RINCIAN 310;
1206073008000100;;16;;RINCIAN 310;
1206073008000100;;17;;RINCIAN 310;
1206073008000100;;77;;RINCIAN 310;
1206081004000300;;87;;RINCIAN 310;SUDAH DIPERBAIKI KODE 1
1206081004000300;;114;;RINCIAN 310;SUDAH DIPERBAIKI KODE 1
1206081005000300;;1;;RINCIAN 310;
1206081005000300;;7;;RINCIAN 310;
1206081005000300;;10;;RINCIAN 310;
1206081005000300;;11;;RINCIAN 310;
1206081005000300;;12;;RINCIAN 310;
1206081005000300;;14;;RINCIAN 310;
1206081005000300;;27;;RINCIAN 310;
1206081005000300;;30;;RINCIAN 310;
1206081005000300;;37;;RINCIAN 310;
1206081005000300;;39;;RINCIAN 310;
1206081005000300;;41;;RINCIAN 310;
1206081005000300;;46;;RINCIAN 310;
1206081005000300;;55;;RINCIAN 310;
1206081005000300;;58;;RINCIAN 310;
1206081005000300;;59;;RINCIAN 310;
1206081005000300;;60;;RINCIAN 310;
1206081005000300;;61;;RINCIAN 310;
1206081005000300;;62;;RINCIAN 310;
1206081005000300;;63;;RINCIAN 310;
1206081005000300;;64;;RINCIAN 310;
1206081005000300;;65;;RINCIAN 310;
1206081005000300;;66;;RINCIAN 310;
1206081005000300;;67;;RINCIAN 310;
1206081005000300;;68;;RINCIAN 310;
1206081005000300;;69;;RINCIAN 310;
1206081005000300;;70;;RINCIAN 310;
1206081005000300;;71;;RINCIAN 310;
1206081005000300;;72;;RINCIAN 310;
1206081005000300;;73;;RINCIAN 310;
1206081005000300;;74;;RINCIAN 310;
1206081005000300;;75;;RINCIAN 310;
1206081005000300;;78;;RINCIAN 310;
1206081005000300;;79;;RINCIAN 310;
1206081007000200;;24;;RINCIAN 310;SESUAI BERKODE 1
1206081008000100;;21;;RINCIAN 310;SESUAI BERKODE 4
1206081008000100;;50;;RINCIAN 310;SESUAI BERKODE 4
1206081015000100;;34;;RINCIAN 310;SESUAI BERKODE 4
1206081015000100;;81;;RINCIAN 310;SESUAI BERKODE 4
1206081015000100;;82;;RINCIAN 310;SESUAI BERKODE 4
1206082002000100;;8;;RINCIAN 310;SESUAI BERKODE 4
1206082002000100;;17;;RINCIAN 310;SESUAI BERKODE 4
1206082002000100;;52;;RINCIAN 310;
1206082002000300;;7;;RINCIAN 310;SESUAI BERKODE 4
1206082004000100;;1;;RINCIAN 310;SESUAI BERKODE 4
1206082004000100;;3;;RINCIAN 310;SESUAI BERKODE 4
1206082004000100;;4;;RINCIAN 310;SESUAI BERKODE 4
1206082004000100;;5;;RINCIAN 310;SESUAI BERKODE 4
1206082004000100;;6;;RINCIAN 310;SESUAI BERKODE 4
1206082004000100;;7;;RINCIAN 310;SESUAI BERKODE 4
1206082004000100;;8;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;1;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;2;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;3;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;4;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;5;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;6;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;7;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;8;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;9;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;10;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;11;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;14;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;15;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;16;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;17;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;18;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;19;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;20;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;21;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;22;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;23;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;24;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;26;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;27;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;28;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;29;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;30;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;31;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;32;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;33;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;34;;RINCIAN 310;SESUAI BERKODE 4
1206082004000200;;35;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;3;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;4;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;5;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;6;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;7;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;8;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;9;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;10;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;11;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;12;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;13;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;14;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;15;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;16;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;17;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;18;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;19;;RINCIAN 310;SESUAI BERKODE 4
1206082004000300;;20;;RINCIAN 310;SESUAI BERKODE 4
1206083004000200;;52;;RINCIAN 310;SESUAI BERKODE 4
