"id";"k_wil";"nama_sls";"rt";"art";"validasi";"perlakuan";"cek";"catatan"
"36781";"1206052005000300";"DUSUN SIPAGABU";"33";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36782";"1206052005000300";"DUSUN SIPAGABU";"34";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36783";"1206052005000300";"DUSUN SIPAGABU";"35";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36784";"1206052005000300";"DUSUN SIPAGABU";"36";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36785";"1206052005000300";"DUSUN SIPAGABU";"37";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36786";"1206052005000300";"DUSUN SIPAGABU";"38";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36787";"1206052005000300";"DUSUN SIPAGABU";"4";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36788";"1206052005000300";"DUSUN SIPAGABU";"5";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36789";"1206052005000300";"DUSUN SIPAGABU";"6";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36790";"1206052005000300";"DUSUN SIPAGABU";"8";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36791";"1206052005000300";"DUSUN SIPAGABU";"9";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36792";"1206052005000400";"DUSUN LUMBAN MATIO";"1";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36793";"1206052005000400";"DUSUN LUMBAN MATIO";"11";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36794";"1206052005000400";"DUSUN LUMBAN MATIO";"12";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36795";"1206052005000400";"DUSUN LUMBAN MATIO";"14";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36796";"1206052005000400";"DUSUN LUMBAN MATIO";"15";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36797";"1206052005000400";"DUSUN LUMBAN MATIO";"16";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36798";"1206052005000400";"DUSUN LUMBAN MATIO";"17";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36799";"1206052005000400";"DUSUN LUMBAN MATIO";"20";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36800";"1206052005000400";"DUSUN LUMBAN MATIO";"22";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36801";"1206052005000400";"DUSUN LUMBAN MATIO";"24";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36802";"1206052005000400";"DUSUN LUMBAN MATIO";"27";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36803";"1206052005000400";"DUSUN LUMBAN MATIO";"3";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36804";"1206052005000400";"DUSUN LUMBAN MATIO";"31";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36805";"1206052005000400";"DUSUN LUMBAN MATIO";"34";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36806";"1206052005000400";"DUSUN LUMBAN MATIO";"35";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36807";"1206052005000400";"DUSUN LUMBAN MATIO";"4";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36808";"1206052005000400";"DUSUN LUMBAN MATIO";"5";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36809";"1206052005000400";"DUSUN LUMBAN MATIO";"6";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36810";"1206052005000400";"DUSUN LUMBAN MATIO";"7";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36811";"1206052005000400";"DUSUN LUMBAN MATIO";"8";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36812";"1206052005000400";"DUSUN LUMBAN MATIO";"9";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36813";"1206052006000200";"DUSUN RAMBUTAN";"1";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36814";"1206052006000200";"DUSUN RAMBUTAN";"10";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36815";"1206052006000200";"DUSUN RAMBUTAN";"13";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36816";"1206052006000200";"DUSUN RAMBUTAN";"15";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36817";"1206052006000200";"DUSUN RAMBUTAN";"16";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36818";"1206052006000200";"DUSUN RAMBUTAN";"17";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36819";"1206052006000200";"DUSUN RAMBUTAN";"18";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36820";"1206052006000200";"DUSUN RAMBUTAN";"2";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36821";"1206052006000200";"DUSUN RAMBUTAN";"20";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36822";"1206052006000200";"DUSUN RAMBUTAN";"22";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36823";"1206052006000200";"DUSUN RAMBUTAN";"23";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36824";"1206052006000200";"DUSUN RAMBUTAN";"24";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36825";"1206052006000200";"DUSUN RAMBUTAN";"25";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36826";"1206052006000200";"DUSUN RAMBUTAN";"4";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36827";"1206052006000200";"DUSUN RAMBUTAN";"5";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36828";"1206052006000200";"DUSUN RAMBUTAN";"6";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36829";"1206052006000200";"DUSUN RAMBUTAN";"7";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36830";"1206052006000200";"DUSUN RAMBUTAN";"8";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36831";"1206052006000200";"DUSUN RAMBUTAN";"9";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36832";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"1";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36833";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"11";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36834";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"12";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36835";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"13";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36836";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"15";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36837";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"16";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36838";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"18";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36839";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"19";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36840";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"20";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36841";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"21";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36842";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"23";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36843";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"24";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36844";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"25";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36845";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"26";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36846";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"27";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36847";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"28";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36848";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"29";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36849";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"3";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36850";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"30";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36851";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"31";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36852";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"34";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36853";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"36";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36854";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"37";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36855";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"4";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36856";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"42";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36857";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"43";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36858";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"45";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36859";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"6";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36860";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"7";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36861";"1206052007000500";"DUSUN 5 PARRONGGANGAN";"9";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36862";"1206052007000600";"DUSUN 6 PANDUMAAN";"1";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36863";"1206052007000600";"DUSUN 6 PANDUMAAN";"10";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36864";"1206052007000600";"DUSUN 6 PANDUMAAN";"11";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36865";"1206052007000600";"DUSUN 6 PANDUMAAN";"13";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36866";"1206052007000600";"DUSUN 6 PANDUMAAN";"15";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36867";"1206052007000600";"DUSUN 6 PANDUMAAN";"16";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36868";"1206052007000600";"DUSUN 6 PANDUMAAN";"17";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36869";"1206052007000600";"DUSUN 6 PANDUMAAN";"18";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36870";"1206052007000600";"DUSUN 6 PANDUMAAN";"19";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36871";"1206052007000600";"DUSUN 6 PANDUMAAN";"2";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36872";"1206052007000600";"DUSUN 6 PANDUMAAN";"20";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36873";"1206052007000600";"DUSUN 6 PANDUMAAN";"21";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36874";"1206052007000600";"DUSUN 6 PANDUMAAN";"22";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36875";"1206052007000600";"DUSUN 6 PANDUMAAN";"24";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36876";"1206052007000600";"DUSUN 6 PANDUMAAN";"3";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36877";"1206052007000600";"DUSUN 6 PANDUMAAN";"30";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36878";"1206052007000600";"DUSUN 6 PANDUMAAN";"34";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36879";"1206052007000600";"DUSUN 6 PANDUMAAN";"36";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36880";"1206052007000600";"DUSUN 6 PANDUMAAN";"37";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36881";"1206052007000600";"DUSUN 6 PANDUMAAN";"38";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36882";"1206052007000600";"DUSUN 6 PANDUMAAN";"39";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36883";"1206052007000600";"DUSUN 6 PANDUMAAN";"4";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36884";"1206052007000600";"DUSUN 6 PANDUMAAN";"40";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36885";"1206052007000600";"DUSUN 6 PANDUMAAN";"41";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36886";"1206052007000600";"DUSUN 6 PANDUMAAN";"42";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36887";"1206052007000600";"DUSUN 6 PANDUMAAN";"44";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
"36888";"1206052007000600";"DUSUN 6 PANDUMAAN";"45";NULL;"Menerima Bantuan tapi Tidak Punya Rekening";"Perbaiki dokumen dan entrian, menerima bantuan harus ada rekening";"sudah";NULL
